ou_row,ou_col,Latency,Power Density,TOPS,Energy_per_Mac
16,16,1945792.0,5.1558244978990005e-05,0.011841780652942628,4.353926701570681e-15
16,32,1946240.0,0.00010505085412746593,0.023683561305885257,4.435602094240838e-15
16,48,1946496.0,0.00016047782744542778,0.03552534195882789,4.5172774869109954e-15
16,64,1947648.0,0.00021783916493287554,0.047367122611770514,4.5989528795811525e-15
16,80,1947520.0,0.0002771348665898092,0.05920890326471314,4.68062827225131e-15
16,96,1947648.0,0.0003383649324162288,0.07105068391765577,4.762303664921467e-15
16,112,1949696.0,0.0004015293624121342,0.08289246457059839,4.843979057591623e-15
16,128,1950208.0,0.00046662815657752576,0.09473424522354103,4.925654450261781e-15
16,144,1949760.0,0.000533661314912403,0.10657602587648365,5.007329842931937e-15
16,160,1948800.0,0.0006026288374167662,0.11841780652942628,5.0890052356020944e-15
16,176,1950080.0,0.0006735307240906155,0.1302595871823689,5.1706806282722516e-15
16,192,1950720.0,0.0007463669749339506,0.14210136783531155,5.252356020942409e-15
16,208,1951872.0,0.0008211375899467717,0.1539431484882542,5.334031413612566e-15
16,224,1953280.0,0.0008978425691290783,0.16578492914119677,5.415706806282723e-15
16,240,1953600.0,0.0009764819124808712,0.17762670979413941,5.49738219895288e-15
16,256,1953792.0,0.0010570556200021502,0.18946849044708206,5.579057591623037e-15
16,272,1952960.0,0.0011395636916929147,0.20131027110002467,5.660732984293194e-15
16,288,1953792.0,0.0012240061275531654,0.2131520517529673,5.742408376963351e-15
16,304,1951680.0,0.0013103829275829017,0.22499383240590992,5.8240837696335085e-15
16,320,1954560.0,0.0013986940917821242,0.23683561305885256,5.905759162303666e-15
16,336,1958208.0,0.0014889396201508325,0.2486773937117952,5.987434554973823e-15
16,352,1957120.0,0.0015811195126890264,0.2605191743647378,6.069109947643979e-15
16,368,1956288.0,0.0016752337693967073,0.2723609550176805,6.150785340314137e-15
16,384,1958400.0,0.001771282390273873,0.2842027356706231,6.232460732984293e-15
16,400,1960000.0,0.001869265375320525,0.2960445163235657,6.314136125654451e-15
16,416,1958528.0,0.001969182724536663,0.3078862969765084,6.3958115183246076e-15
16,432,1959552.0,0.0020710344379222872,0.319728077629451,6.4774869109947655e-15
16,448,1960448.0,0.002174820515477396,0.33156985828239355,6.559162303664922e-15
16,464,1963648.0,0.002280540957201992,0.3434116389353362,6.640837696335079e-15
16,480,1960320.0,0.0023881957630960734,0.35525341958827883,6.722513089005236e-15
