ou_row,ou_col,Latency,Power Density,TOPS,Energy_per_Mac
16,16,3440.0,0.0016912968750000003,0.059375,2.8485000000000004e-14
16,32,1740.0,0.0041841562499999995,0.11875,3.5235e-14
16,48,1172.0,0.0074785781249999995,0.17812499999999998,4.1985000000000004e-14
16,64,888.0,0.0115745625,0.2375,4.8735000000000006e-14
16,80,712.0,0.016472109375000002,0.296875,5.5485e-14
16,96,604.0,0.022171218750000003,0.35624999999999996,6.223500000000001e-14
16,112,516.0,0.028671890624999998,0.41562499999999997,6.898500000000001e-14
16,128,456.0,0.035974125,0.475,7.5735e-14
32,16,2175.0,0.005963625,0.11875,5.0220000000000006e-14
32,32,1110.0,0.013530375000000002,0.2375,5.697000000000001e-14
32,48,755.0,0.022700249999999998,0.35624999999999996,6.372e-14
32,64,570.0,0.033473249999999996,0.475,7.047e-14
32,80,465.0,0.045849375,0.59375,7.722e-14
32,96,400.0,0.059828624999999996,0.7124999999999999,8.397000000000001e-14
32,112,355.0,0.075411,0.8312499999999999,9.072e-14
32,128,295.0,0.0925965,0.95,9.747000000000001e-14
48,16,1636.3940127112987,0.012816984374999996,0.17812499999999998,7.1955e-14
48,32,843.3293376088947,0.02803865625,0.35624999999999996,7.8705e-14
48,48,569.666175073558,0.045665015625,0.5343749999999999,8.5455e-14
48,64,446.79700005769246,0.06569606249999999,0.7124999999999999,9.2205e-14
48,80,363.0225625468752,0.08813179687499999,0.8906249999999999,9.8955e-14
48,96,318.34286254110583,0.11297221874999999,1.0687499999999999,1.05705e-13
48,112,256.90827503317314,0.14021732812499998,1.2468749999999997,1.12455e-13
48,128,245.73835003173082,0.16986712499999998,1.4249999999999998,1.19205e-13
64,16,1332.0,0.022251374999999997,0.2375,9.369e-14
64,32,684.0,0.047709,0.475,1.0044000000000001e-13
64,48,480.0,0.076372875,0.7124999999999999,1.0719000000000001e-13
64,64,354.0,0.10824300000000002,0.95,1.1394000000000002e-13
64,80,306.0,0.143319375,1.1875,1.2069000000000001e-13
64,96,264.0,0.18160199999999999,1.4249999999999998,1.2744e-13
64,112,246.0,0.223090875,1.6624999999999999,1.3419e-13
64,128,186.0,0.26778599999999997,1.9,1.4094e-13
80,16,1125.3032008899506,0.034266796875000005,0.296875,1.15425e-13
80,32,587.9393128245247,0.07254140625000001,0.59375,1.22175e-13
80,48,410.92532616767863,0.11482382812500003,0.890625,1.2892500000000003e-13
80,64,322.4183328392555,0.16111406250000004,1.1875,1.3567500000000003e-13
80,80,271.8429080801566,0.21141210937500005,1.484375,1.4242500000000002e-13
80,96,227.5894114159451,0.26571796875000003,1.78125,1.4917500000000002e-13
80,112,195.9797709415083,0.324031640625,2.078125,1.5592500000000001e-13
80,128,189.65784284662092,0.3863531250000001,2.375,1.62675e-13
96,16,994.3293376088945,0.04886324999999999,0.35624999999999996,1.3716e-13
96,32,526.7970000576925,0.10253587499999997,0.7124999999999999,1.4391e-13
96,48,375.3428625411059,0.16101787499999998,1.0687499999999999,1.5065999999999999e-13
96,64,289.73835003173076,0.22430925,1.4249999999999998,1.5741e-13
96,80,237.05865002596164,0.29240999999999995,1.7812499999999998,1.6416e-13
96,96,204.13383752235586,0.365320125,2.1374999999999997,1.7091e-13
96,112,197.54887502163473,0.4430396249999999,2.4937499999999995,1.7766e-13
96,128,184.3789500201924,0.5255684999999999,2.8499999999999996,1.8441e-13
112,16,878.148784945431,0.066040734375,0.41562499999999997,1.58895e-13
112,32,483.32219946608996,0.13769240624999998,0.8312499999999999,1.65645e-13
112,48,313.1383264146498,0.21495501562499997,1.246875,1.72395e-13
112,64,279.10155180436175,0.2978285625,1.6624999999999999,1.7914500000000002e-13
112,80,211.02800258378568,0.38631304687500007,2.078125,1.85895e-13
112,96,204.22064766172807,0.48040846875,2.49375,1.92645e-13
112,112,183.79858289555528,0.580114828125,2.909375,1.99395e-13
112,128,170.18387305144012,0.685432125,3.3249999999999997,2.06145e-13
128,16,798.0,0.08579925,0.475,1.8063e-13
128,32,413.0,0.17801099999999997,0.95,1.8738e-13
128,48,308.0,0.27663524999999994,1.4249999999999998,1.9413e-13
128,64,217.0,0.381672,1.9,2.0088000000000002e-13
128,80,210.0,0.49312125,2.375,2.0763000000000002e-13
128,96,196.0,0.610983,2.8499999999999996,2.1438000000000002e-13
128,112,175.0,0.73525725,3.3249999999999997,2.2113000000000001e-13
128,128,112.0,0.8659440000000002,3.8,2.2788000000000003e-13
