ou_row,ou_col,Latency,Power Density,TOPS,Energy_per_Mac
32,32,1217280.0,0.00041246595983192004,0.047367122611770514,8.707853403141362e-15
32,64,1218880.0,0.0008404068330197274,0.09473424522354103,8.871204188481677e-15
32,96,1219200.0,0.0012838226195634223,0.14210136783531155,9.034554973821991e-15
32,128,1221120.0,0.0017427133194630043,0.18946849044708206,9.197905759162305e-15
32,160,1221600.0,0.0022170789327184736,0.23683561305885256,9.36125654450262e-15
32,192,1224000.0,0.0027069194593298306,0.2842027356706231,9.524607329842934e-15
32,224,1225280.0,0.0032122348992970735,0.33156985828239355,9.687958115183246e-15
32,256,1224960.0,0.003733025252620206,0.3789369808941641,9.851308900523562e-15
32,288,1228320.0,0.004269290519299224,0.4263041035059346,1.0014659685863875e-14
32,320,1230400.0,0.004821030699334129,0.4736712261177051,1.0178010471204189e-14
32,352,1233760.0,0.005388245792724924,0.5210383487294756,1.0341361256544503e-14
32,384,1232640.0,0.0059709357994716045,0.5684054713412462,1.0504712041884817e-14
32,416,1231360.0,0.006569100719574173,0.6157725939530168,1.0668062827225132e-14
32,448,1234240.0,0.007182740553032627,0.6631397165647871,1.0831413612565446e-14
32,480,1233600.0,0.00781185529984697,0.7105068391765577,1.099476439790576e-14
32,512,1236480.0,0.008456444960017202,0.7578739617883282,1.1158115183246074e-14
32,544,1240320.0,0.009116509533543317,0.8052410844000987,1.1321465968586389e-14
32,576,1241280.0,0.009792049020425323,0.8526082070118692,1.1484816753926703e-14
32,608,1243360.0,0.010483063420663213,0.8999753296236397,1.1648167539267017e-14
32,640,1241600.0,0.011189552734256994,0.9473424522354102,1.1811518324607331e-14
32,672,1239840.0,0.01191151696120666,0.9947095748471808,1.1974869109947646e-14
32,704,1246080.0,0.012648956101512211,1.0420766974589513,1.2138219895287958e-14
32,736,1251200.0,0.013401870155173658,1.089443820070722,1.2301570680628274e-14
64,32,731328.0,0.0016343889259717928,0.09473424522354103,1.725235602094241e-14
64,64,732672.0,0.0032997276786553603,0.18946849044708206,1.7415706806282725e-14
64,96,734400.0,0.004996016258050702,0.2842027356706231,1.7579057591623037e-14
64,128,734976.0,0.00672325466415782,0.3789369808941641,1.7742408376963353e-14
64,160,738240.0,0.00848144289697671,0.4736712261177051,1.7905759162303666e-14
64,192,739584.0,0.010270580956507378,0.5684054713412462,1.8069109947643982e-14
64,224,740544.0,0.012090668842749817,0.6631397165647871,1.8232460732984294e-14
64,256,741888.0,0.013941706555704035,0.7578739617883282,1.839581151832461e-14
64,288,744768.0,0.015823694095370024,0.8526082070118692,1.8559162303664923e-14
64,320,744960.0,0.01773663146174779,0.9473424522354102,1.872251308900524e-14
64,352,747648.0,0.019680518654837328,1.0420766974589513,1.888586387434555e-14
64,384,746496.0,0.021655355674638645,1.1368109426824924,1.9049214659685867e-14
64,416,746304.0,0.023661142521151732,1.2315451879060335,1.921256544502618e-14
64,448,758016.0,0.025697879194376588,1.3262794331295742,1.9375916230366492e-14
64,480,751680.0,0.02776556569431323,1.4210136783531153,1.9539267015706808e-14
64,512,752640.0,0.02986420202096165,1.5157479235766564,1.9702617801047124e-14
64,544,753984.0,0.03199378817432183,1.6104821688001973,1.9865968586387437e-14
64,576,756864.0,0.03415432415439379,1.7052164140237385,2.002931937172775e-14
64,608,762432.0,0.03634580996117753,1.7999506592472794,2.0192670157068065e-14
64,640,764160.0,0.038568245594673034,1.8946849044708205,2.0356020942408378e-14
64,672,753984.0,0.04082163105488033,1.9894191496943616,2.0519371727748694e-14
64,704,768768.0,0.04310596634179939,2.0841533949179025,2.0682722513089006e-14
64,736,763968.0,0.04542125145543023,2.178887640141444,2.0846073298429322e-14
96,32,535225.7520586156,0.003665768898419618,0.14210136783531155,2.5796858638743454e-14
96,64,537332.9400588463,0.007377962536906898,0.2842027356706231,2.596020942408377e-14
96,96,539229.409259054,0.011136580915461837,0.42630410350593456,2.6123560209424082e-14
96,128,541125.8784592616,0.014941624034084444,0.5684054713412462,2.6286910994764398e-14
96,160,541547.3160593078,0.018793091892774706,0.7105068391765577,2.645026178010471e-14
96,192,544918.8168596771,0.022690984491532635,0.8526082070118691,2.6613612565445027e-14
96,224,544286.6604596078,0.026635301830358223,0.9947095748471807,2.677696335078534e-14
96,256,546183.1296598156,0.030626043909251482,1.1368109426824924,2.6940314136125655e-14
96,288,548079.5988600232,0.034663210728212386,1.2789123105178037,2.7103664921465968e-14
96,320,549976.0680602309,0.038746802287240964,1.4210136783531153,2.7267015706806283e-14
96,352,553979.7252606695,0.0428768185863372,1.563115046188427,2.7430366492146596e-14
96,384,553769.0064606464,0.0470532596255011,1.7052164140237382,2.7593717277486912e-14
96,416,550608.2244603,0.05127612540473267,1.84731778185905,2.7757068062827225e-14
96,448,551661.8184604155,0.05554541592403189,1.9894191496943614,2.792041884816754e-14
96,480,556297.6320609231,0.05986113118339878,2.131520517529673,2.8083769633507853e-14
96,512,563040.6336616616,0.06422327118283333,2.2736218853649848,2.824712041884817e-14
96,544,565990.6968619849,0.06863183592233554,2.415723253200296,2.841047120418848e-14
96,576,557561.9448610616,0.0730868254019054,2.5578246210356075,2.85738219895288e-14
96,608,568519.3224622618,0.07758823962154292,2.699925988870919,2.873717277486911e-14
96,640,568940.7600623078,0.08213607858124813,2.8420273567062306,2.890052356020942e-14
96,672,566412.134462031,0.08673034228102101,2.9841287245415424,2.906387434554974e-14
96,704,579476.7000634618,0.09137103072086152,3.126230092376854,2.9227225130890054e-14
96,736,562197.7584615694,0.0960581439007697,3.268331460212165,2.939057591623037e-14
