ou_row,ou_col,Latency,Power Density,TOPS,Energy_per_Mac
4,4,27320.0,0.0007965087890625,0.029296875,2.71875e-14
4,8,13670.0,0.0017921447753906248,0.05859375,3.05859375e-14
4,12,9116.0,0.002986907958984375,0.087890625,3.3984375e-14
4,16,6844.0,0.00438079833984375,0.1171875,3.73828125e-14
4,20,5478.0,0.00597381591796875,0.146484375,4.078125e-14
4,24,4570.0,0.0077659606933593766,0.17578125,4.4179687500000003e-14
4,28,3918.0,0.009757232666015626,0.205078125,4.7578125e-14
4,32,3430.0,0.0119476318359375,0.234375,5.09765625e-14
4,36,3050.0,0.014337158203124999,0.263671875,5.4375e-14
4,40,2746.0,0.016925811767578125,0.29296875,5.77734375e-14
4,44,2500.0,0.019713592529296876,0.322265625,6.1171875e-14
4,48,2292.0,0.02270050048828125,0.3515625,6.45703125e-14
4,52,2116.0,0.025886535644531247,0.380859375,6.796875e-14
4,56,1970.0,0.02927169799804687,0.41015625,7.13671875e-14
4,60,1834.0,0.032855987548828125,0.439453125,7.4765625e-14
4,64,1720.0,0.036639404296875,0.46875,7.81640625e-14
4,68,1624.0,0.04062194824218751,0.498046875,8.156250000000001e-14
4,72,1534.0,0.04480361938476563,0.52734375,8.496093750000001e-14
4,76,1454.0,0.04918441772460938,0.556640625,8.835937500000001e-14
4,80,1378.0,0.05376434326171875,0.5859375,9.17578125e-14
4,84,1316.0,0.058543395996093754,0.615234375,9.515625e-14
4,88,1260.0,0.06352157592773437,0.64453125,9.85546875e-14
4,92,1204.0,0.06869888305664062,0.673828125,1.01953125e-13
4,96,1154.0,0.07407531738281249,0.703125,1.0535156249999999e-13
4,100,1110.0,0.07965087890625,0.732421875,1.0874999999999999e-13
4,104,1064.0,0.08542556762695314,0.76171875,1.1214843750000001e-13
4,108,1026.0,0.09139938354492189,0.791015625,1.15546875e-13
4,112,992.0,0.09757232666015626,0.8203125,1.189453125e-13
4,116,958.0,0.10394439697265626,0.849609375,1.2234375e-13
4,120,926.0,0.11051559448242188,0.87890625,1.257421875e-13
4,124,894.0,0.11728591918945312,0.908203125,1.29140625e-13
4,128,870.0,0.12425537109375,0.9375,1.325390625e-13
8,4,20505.0,0.002986907958984375,0.05859375,5.09765625e-14
8,8,10266.0,0.0063720703125,0.1171875,5.4375e-14
8,12,6855.0,0.010155487060546876,0.17578125,5.77734375e-14
8,16,5145.0,0.014337158203124999,0.234375,6.1171875e-14
8,20,4119.0,0.018917083740234375,0.29296875,6.45703125e-14
8,24,3438.0,0.023895263671875,0.3515625,6.796875e-14
8,28,2955.0,0.02927169799804687,0.41015625,7.13671875e-14
8,32,2580.0,0.03504638671875,0.46875,7.4765625e-14
8,36,2301.0,0.041219329833984374,0.52734375,7.81640625e-14
8,40,2067.0,0.04779052734375,0.5859375,8.15625e-14
8,44,1890.0,0.05475997924804688,0.64453125,8.496093750000001e-14
