ou_row,ou_col,Latency,Power Density,TOPS,Energy_per_Mac
4,4,109222.0,3.113555908203125e-05,0.008544921875,3.64375e-15
4,8,54620.0,9.223175048828127e-05,0.01708984375,5.396875e-15
4,12,36418.0,0.00018328857421875,0.025634765625,7.15e-15
4,16,27320.0,0.0003043060302734375,0.0341796875,8.903125000000001e-15
4,20,21856.0,0.0004552841186523438,0.042724609375,1.065625e-14
4,24,18216.0,0.0006362228393554688,0.05126953125,1.2409375e-14
4,28,15618.0,0.0008471221923828125,0.059814453125,1.4162500000000001e-14
4,32,13670.0,0.001087982177734375,0.068359375,1.5915625000000002e-14
4,36,12150.0,0.0013588027954101562,0.076904296875,1.766875e-14
4,40,10936.0,0.0016595840454101563,0.08544921875,1.9421875e-14
4,44,9942.0,0.001990325927734375,0.093994140625,2.1175000000000002e-14
4,48,9116.0,0.0023510284423828125,0.1025390625,2.2928125e-14
4,52,8416.0,0.002741691589355469,0.111083984375,2.468125e-14
4,56,7818.0,0.003162315368652344,0.11962890625,2.6434375000000002e-14
4,60,7298.0,0.003612899780273437,0.128173828125,2.81875e-14
4,64,6844.0,0.0040934448242187504,0.13671875,2.9940625000000004e-14
4,68,6442.0,0.004603950500488281,0.145263671875,3.169375e-14
4,72,6084.0,0.005144416809082031,0.15380859375,3.3446875e-14
4,76,5762.0,0.00571484375,0.162353515625,3.5200000000000004e-14
4,80,5478.0,0.006315231323242188,0.1708984375,3.6953125e-14
4,84,5218.0,0.0069455795288085945,0.179443359375,3.870625e-14
4,88,4978.0,0.007605888366699219,0.18798828125,4.0459375000000004e-14
4,92,4766.0,0.008296157836914064,0.196533203125,4.22125e-14
4,96,4570.0,0.009016387939453125,0.205078125,4.3965625e-14
4,100,4384.0,0.009766578674316406,0.213623046875,4.5718750000000004e-14
4,104,4218.0,0.010546730041503907,0.22216796875,4.7471875e-14
4,108,4060.0,0.011356842041015624,0.230712890625,4.9225e-14
4,112,3918.0,0.012196914672851562,0.2392578125,5.0978125000000004e-14
4,116,3776.0,0.013066947937011719,0.247802734375,5.273125e-14
4,120,3656.0,0.013966941833496093,0.25634765625,5.4484375e-14
4,124,3538.0,0.014896896362304688,0.264892578125,5.6237500000000004e-14
4,128,3430.0,0.015856811523437504,0.2734375,5.799062500000001e-14
4,132,3324.0,0.01684668731689453,0.281982421875,5.974375e-14
4,136,3234.0,0.017866523742675784,0.29052734375,6.1496875e-14
4,140,3136.0,0.018916320800781254,0.299072265625,6.325000000000001e-14
4,144,3050.0,0.019996078491210937,0.3076171875,6.5003125e-14
4,148,2964.0,0.021105796813964846,0.316162109375,6.675625e-14
4,152,2886.0,0.022245475769042972,0.32470703125,6.850937500000001e-14
4,156,2818.0,0.02341511535644531,0.333251953125,7.02625e-14
4,160,2746.0,0.024614715576171876,0.341796875,7.2015625e-14
4,164,2676.0,0.02584427642822266,0.350341796875,7.376875000000001e-14
