Rows,Cols,Energy,TOPS,Time,Power Density
64,116,4.79180e-13,1.35938e+01,5.89414e-06,6.51385e+00
64,120,4.82578e-13,1.40625e+01,5.69767e-06,6.78625e+00
64,124,4.85977e-13,1.45312e+01,5.51387e-06,7.06185e+00
64,128,4.89375e-13,1.50000e+01,5.34156e-06,7.34062e+00
68,4,4.07813e-13,4.98047e-01,1.60875e-04,2.03110e-01
68,8,4.11211e-13,9.96094e-01,8.04377e-05,4.09605e-01
68,12,4.14609e-13,1.49414e+00,5.36251e-05,6.19485e-01
68,16,4.18008e-13,1.99219e+00,4.02188e-05,8.32750e-01
68,20,4.21406e-13,2.49023e+00,3.21751e-05,1.04940e+00
68,24,4.24805e-13,2.98828e+00,2.68126e-05,1.26944e+00
68,28,4.28203e-13,3.48633e+00,2.29822e-05,1.49286e+00
68,32,4.31602e-13,3.98438e+00,2.01094e-05,1.71966e+00
68,36,4.35000e-13,4.48242e+00,1.78750e-05,1.94985e+00
68,40,4.38398e-13,4.98047e+00,1.60875e-05,2.18343e+00
68,44,4.41797e-13,5.47852e+00,1.46250e-05,2.42039e+00
68,48,4.45195e-13,5.97656e+00,1.34063e-05,2.66074e+00
68,52,4.48594e-13,6.47461e+00,1.23750e-05,2.90447e+00
68,56,4.51992e-13,6.97266e+00,1.14911e-05,3.15159e+00
68,60,4.55391e-13,7.47070e+00,1.07250e-05,3.40209e+00
68,64,4.58789e-13,7.96875e+00,1.00547e-05,3.65598e+00
68,68,4.62188e-13,8.46680e+00,9.46325e-06,3.91325e+00
68,72,4.65586e-13,8.96484e+00,8.93752e-06,4.17391e+00
68,76,4.68984e-13,9.46289e+00,8.46712e-06,4.43795e+00
68,80,4.72383e-13,9.96094e+00,8.04377e-06,4.70538e+00
68,84,4.75781e-13,1.04590e+01,7.66073e-06,4.97619e+00
68,88,4.79180e-13,1.09570e+01,7.31252e-06,5.25039e+00
68,92,4.82578e-13,1.14551e+01,6.99458e-06,5.52797e+00
68,96,4.85977e-13,1.19531e+01,6.70314e-06,5.80894e+00
68,100,4.89375e-13,1.24512e+01,6.43501e-06,6.09329e+00
68,104,4.92773e-13,1.29492e+01,6.18751e-06,6.38103e+00
68,108,4.96172e-13,1.34473e+01,5.95835e-06,6.67215e+00
68,112,4.99570e-13,1.39453e+01,5.74555e-06,6.96666e+00
68,116,5.02969e-13,1.44434e+01,5.54743e-06,7.26456e+00
68,120,5.06367e-13,1.49414e+01,5.36251e-06,7.56584e+00
68,124,5.09766e-13,1.54395e+01,5.18953e-06,7.87050e+00
68,128,5.13164e-13,1.59375e+01,5.02735e-06,8.17855e+00
72,4,4.31602e-13,5.27344e-01,1.51938e-04,2.27602e-01
72,8,4.35000e-13,1.05469e+00,7.59689e-05,4.58789e-01
72,12,4.38398e-13,1.58203e+00,5.06459e-05,6.93560e-01
72,16,4.41797e-13,2.10938e+00,3.79845e-05,9.31915e-01
72,20,4.45195e-13,2.63672e+00,3.03876e-05,1.17385e+00
72,24,4.48594e-13,3.16406e+00,2.53230e-05,1.41938e+00
72,28,4.51992e-13,3.69141e+00,2.17054e-05,1.66849e+00
72,32,4.55391e-13,4.21875e+00,1.89922e-05,1.92118e+00
72,36,4.58789e-13,4.74609e+00,1.68820e-05,2.17746e+00
72,40,4.62188e-13,5.27344e+00,1.51938e-05,2.43732e+00
72,44,4.65586e-13,5.80078e+00,1.38125e-05,2.70076e+00
72,48,4.68984e-13,6.32812e+00,1.26615e-05,2.96779e+00
72,52,4.72383e-13,6.85547e+00,1.16875e-05,3.23841e+00
72,56,4.75781e-13,7.38281e+00,1.08527e-05,3.51260e+00
72,60,4.79180e-13,7.91016e+00,1.01292e-05,3.79039e+00
72,64,4.82578e-13,8.43750e+00,9.49611e-06,4.07175e+00
72,68,4.85977e-13,8.96484e+00,8.93752e-06,4.35670e+00
72,72,4.89375e-13,9.49219e+00,8.44099e-06,4.64524e+00
72,76,4.92773e-13,1.00195e+01,7.99673e-06,4.93736e+00
72,80,4.96172e-13,1.05469e+01,7.59689e-06,5.23306e+00
72,84,4.99570e-13,1.10742e+01,7.23513e-06,5.53235e+00
72,88,5.02969e-13,1.16016e+01,6.90626e-06,5.83522e+00
72,92,5.06367e-13,1.21289e+01,6.60599e-06,6.14168e+00
72,96,5.09766e-13,1.26562e+01,6.33074e-06,6.45172e+00
72,100,5.13164e-13,1.31836e+01,6.07751e-06,6.76535e+00
72,104,5.16563e-13,1.37109e+01,5.84376e-06,7.08256e+00
72,108,5.19961e-13,1.42383e+01,5.62733e-06,7.40335e+00
72,112,5.23359e-13,1.47656e+01,5.42635e-06,7.72773e+00
72,116,5.26758e-13,1.52930e+01,5.23923e-06,8.05569e+00
72,120,5.30156e-13,1.58203e+01,5.06459e-06,8.38724e+00
72,124,5.33555e-13,1.63477e+01,4.90122e-06,8.72237e+00
72,128,5.36953e-13,1.68750e+01,4.74806e-06,9.06108e+00
76,4,4.55391e-13,5.56641e-01,1.43941e-04,2.53489e-01
76,8,4.58789e-13,1.11328e+00,7.19705e-05,5.10761e-01
76,12,4.62188e-13,1.66992e+00,4.79804e-05,7.71817e-01
76,16,4.65586e-13,2.22656e+00,3.59853e-05,1.03666e+00
76,20,4.68984e-13,2.78320e+00,2.87882e-05,1.30528e+00
76,24,4.72383e-13,3.33984e+00,2.39902e-05,1.57768e+00
76,28,4.75781e-13,3.89648e+00,2.05630e-05,1.85387e+00
76,32,4.79180e-13,4.45312e+00,1.79926e-05,2.13385e+00
76,36,4.82578e-13,5.00977e+00,1.59935e-05,2.41760e+00
76,40,4.85977e-13,5.56641e+00,1.43941e-05,2.70514e+00
76,44,4.89375e-13,6.12305e+00,1.30856e-05,2.99647e+00
76,48,4.92773e-13,6.67969e+00,1.19951e-05,3.29157e+00
76,52,4.96172e-13,7.23633e+00,1.10724e-05,3.59046e+00
76,56,4.99570e-13,7.79297e+00,1.02815e-05,3.89314e+00
76,60,5.02969e-13,8.34961e+00,9.59607e-06,4.19959e+00
76,64,5.06367e-13,8.90625e+00,8.99632e-06,4.50983e+00
76,68,5.09766e-13,9.46289e+00,8.46712e-06,4.82386e+00
76,72,5.13164e-13,1.00195e+01,7.99673e-06,5.14166e+00
76,76,5.16563e-13,1.05762e+01,7.57585e-06,5.46325e+00
76,80,5.19961e-13,1.11328e+01,7.19705e-06,5.78863e+00
76,84,5.23359e-13,1.16895e+01,6.85434e-06,6.11778e+00
76,88,5.26758e-13,1.22461e+01,6.54278e-06,6.45073e+00
76,92,5.30156e-13,1.28027e+01,6.25831e-06,6.78745e+00
76,96,5.33555e-13,1.33594e+01,5.99755e-06,7.12796e+00
76,100,5.36953e-13,1.39160e+01,5.75764e-06,7.47225e+00
76,104,5.40352e-13,1.44727e+01,5.53620e-06,7.82032e+00
76,108,5.43750e-13,1.50293e+01,5.33115e-06,8.17218e+00
76,112,5.47148e-13,1.55859e+01,5.14075e-06,8.52782e+00
76,116,5.50547e-13,1.61426e+01,4.96349e-06,8.88725e+00
76,120,5.53945e-13,1.66992e+01,4.79804e-06,9.25045e+00
76,124,5.57344e-13,1.72559e+01,4.64326e-06,9.61745e+00
76,128,5.60742e-13,1.78125e+01,4.49816e-06,9.98822e+00
80,4,4.79180e-13,5.85938e-01,1.36744e-04,2.80769e-01
80,8,4.82578e-13,1.17188e+00,6.83720e-05,5.65521e-01
80,12,4.85977e-13,1.75781e+00,4.55813e-05,8.54256e-01
80,16,4.89375e-13,2.34375e+00,3.41860e-05,1.14697e+00
80,20,4.92773e-13,2.92969e+00,2.73488e-05,1.44367e+00
80,24,4.96172e-13,3.51562e+00,2.27907e-05,1.74435e+00
80,28,4.99570e-13,4.10156e+00,1.95349e-05,2.04902e+00
80,32,5.02969e-13,4.68750e+00,1.70930e-05,2.35767e+00
80,36,5.06367e-13,5.27344e+00,1.51938e-05,2.67030e+00
80,40,5.09766e-13,5.85938e+00,1.36744e-05,2.98691e+00
80,44,5.13164e-13,6.44531e+00,1.24313e-05,3.30750e+00
80,48,5.16563e-13,7.03125e+00,1.13953e-05,3.63208e+00
80,52,5.19961e-13,7.61719e+00,1.05188e-05,3.96064e+00
80,56,5.23359e-13,8.20312e+00,9.76743e-06,4.29318e+00
80,60,5.26758e-13,8.78906e+00,9.11627e-06,4.62971e+00
80,64,5.30156e-13,9.37500e+00,8.54650e-06,4.97021e+00
80,68,5.33555e-13,9.96094e+00,8.04377e-06,5.31470e+00
80,72,5.36953e-13,1.05469e+01,7.59689e-06,5.66318e+00
80,76,5.40352e-13,1.11328e+01,7.19705e-06,6.01563e+00
80,80,5.43750e-13,1.17188e+01,6.83720e-06,6.37207e+00
80,84,5.47148e-13,1.23047e+01,6.51162e-06,6.73249e+00
80,88,5.50547e-13,1.28906e+01,6.21564e-06,7.09689e+00
80,92,5.53945e-13,1.34766e+01,5.94539e-06,7.46528e+00
80,96,5.57344e-13,1.40625e+01,5.69767e-06,7.83765e+00
80,100,5.60742e-13,1.46484e+01,5.46976e-06,8.21400e+00
80,104,5.64141e-13,1.52344e+01,5.25939e-06,8.59433e+00
80,108,5.67539e-13,1.58203e+01,5.06459e-06,8.97865e+00
80,112,5.70938e-13,1.64062e+01,4.88372e-06,9.36694e+00
80,116,5.74336e-13,1.69922e+01,4.71531e-06,9.75922e+00
80,120,5.77734e-13,1.75781e+01,4.55813e-06,1.01555e+01
80,124,5.81133e-13,1.81641e+01,4.41110e-06,1.05557e+01
80,128,5.84531e-13,1.87500e+01,4.27325e-06,1.09600e+01
84,4,5.02969e-13,6.15234e-01,1.30232e-04,3.09444e-01
84,8,5.06367e-13,1.23047e+00,6.51162e-05,6.23069e-01
84,12,5.09766e-13,1.84570e+00,4.34108e-05,9.40876e-01
84,16,5.13164e-13,2.46094e+00,3.25581e-05,1.26286e+00
84,20,5.16563e-13,3.07617e+00,2.60465e-05,1.58904e+00
84,24,5.19961e-13,3.69141e+00,2.17054e-05,1.91939e+00
84,28,5.23359e-13,4.30664e+00,1.86046e-05,2.25392e+00
84,32,5.26758e-13,4.92188e+00,1.62791e-05,2.59264e+00
84,36,5.30156e-13,5.53711e+00,1.44703e-05,2.93553e+00
84,40,5.33555e-13,6.15234e+00,1.30232e-05,3.28261e+00
84,44,5.36953e-13,6.76758e+00,1.18393e-05,3.63387e+00
84,48,5.40352e-13,7.38281e+00,1.08527e-05,3.98931e+00
84,52,5.43750e-13,7.99805e+00,1.00179e-05,4.34894e+00
84,56,5.47148e-13,8.61328e+00,9.30232e-06,4.71274e+00
84,60,5.50547e-13,9.22852e+00,8.68216e-06,5.08073e+00
84,64,5.53945e-13,9.84375e+00,8.13953e-06,5.45290e+00
84,68,5.57344e-13,1.04590e+01,7.66073e-06,5.82925e+00
84,72,5.60742e-13,1.10742e+01,7.23513e-06,6.20978e+00
84,76,5.64141e-13,1.16895e+01,6.85434e-06,6.59450e+00
84,80,5.67539e-13,1.23047e+01,6.51162e-06,6.98339e+00
84,84,5.70938e-13,1.29199e+01,6.20154e-06,7.37647e+00
84,88,5.74336e-13,1.35352e+01,5.91966e-06,7.77373e+00
84,92,5.77734e-13,1.41504e+01,5.66228e-06,8.17517e+00
84,96,5.81133e-13,1.47656e+01,5.42635e-06,8.58079e+00
84,100,5.84531e-13,1.53809e+01,5.20930e-06,8.99059e+00
84,104,5.87930e-13,1.59961e+01,5.00894e-06,9.40458e+00
84,108,5.91328e-13,1.66113e+01,4.82342e-06,9.82275e+00
84,112,5.94727e-13,1.72266e+01,4.65116e-06,1.02451e+01
84,116,5.98125e-13,1.78418e+01,4.49077e-06,1.06716e+01
84,120,6.01523e-13,1.84570e+01,4.34108e-06,1.11023e+01
84,124,6.04922e-13,1.90723e+01,4.20105e-06,1.15372e+01
84,128,6.08320e-13,1.96875e+01,4.06976e-06,1.19763e+01
88,4,5.26758e-13,6.44531e-01,1.24313e-04,3.39512e-01
88,8,5.30156e-13,1.28906e+00,6.21564e-05,6.83405e-01
88,12,5.33555e-13,1.93359e+00,4.14376e-05,1.03168e+00
88,16,5.36953e-13,2.57812e+00,3.10782e-05,1.38433e+00
88,20,5.40352e-13,3.22266e+00,2.48626e-05,1.74137e+00
88,24,5.43750e-13,3.86719e+00,2.07188e-05,2.10278e+00
88,28,5.47148e-13,4.51172e+00,1.77590e-05,2.46858e+00
88,32,5.50547e-13,5.15625e+00,1.55391e-05,2.83876e+00
88,36,5.53945e-13,5.80078e+00,1.38125e-05,3.21332e+00
88,40,5.57344e-13,6.44531e+00,1.24313e-05,3.59225e+00
88,44,5.60742e-13,7.08984e+00,1.13012e-05,3.97557e+00
88,48,5.64141e-13,7.73438e+00,1.03594e-05,4.36328e+00
88,52,5.67539e-13,8.37891e+00,9.56252e-06,4.75536e+00
88,56,5.70938e-13,9.02344e+00,8.87948e-06,5.15182e+00
88,60,5.74336e-13,9.66797e+00,8.28752e-06,5.55266e+00
88,64,5.77734e-13,1.03125e+01,7.76955e-06,5.95789e+00
88,68,5.81133e-13,1.09570e+01,7.31252e-06,6.36749e+00
88,72,5.84531e-13,1.16016e+01,6.90626e-06,6.78148e+00
88,76,5.87930e-13,1.22461e+01,6.54278e-06,7.19984e+00
88,80,5.91328e-13,1.28906e+01,6.21564e-06,7.62259e+00
88,84,5.94727e-13,1.35352e+01,5.91966e-06,8.04972e+00
88,88,5.98125e-13,1.41797e+01,5.65058e-06,8.48123e+00
88,92,6.01523e-13,1.48242e+01,5.40490e-06,8.91712e+00
88,96,6.04922e-13,1.54688e+01,5.17970e-06,9.35739e+00
88,100,6.08320e-13,1.61133e+01,4.97251e-06,9.80204e+00
88,104,6.11719e-13,1.67578e+01,4.78126e-06,1.02511e+01
88,108,6.15117e-13,1.74023e+01,4.60418e-06,1.07045e+01
88,112,6.18516e-13,1.80469e+01,4.43974e-06,1.11623e+01
88,116,6.21914e-13,1.86914e+01,4.28665e-06,1.16244e+01
88,120,6.25313e-13,1.93359e+01,4.14376e-06,1.20910e+01
88,124,6.28711e-13,1.99805e+01,4.01009e-06,1.25619e+01
88,128,6.32109e-13,2.06250e+01,3.88477e-06,1.30373e+01
92,4,5.50547e-13,6.73828e-01,1.18908e-04,3.70974e-01
92,8,5.53945e-13,1.34766e+00,5.94539e-05,7.46528e-01
92,12,5.57344e-13,2.02148e+00,3.96360e-05,1.12666e+00
92,16,5.60742e-13,2.69531e+00,2.97270e-05,1.51138e+00
92,20,5.64141e-13,3.36914e+00,2.37816e-05,1.90067e+00
92,24,5.67539e-13,4.04297e+00,1.98180e-05,2.29454e+00
92,28,5.70938e-13,4.71680e+00,1.69868e-05,2.69300e+00
92,32,5.74336e-13,5.39062e+00,1.48635e-05,3.09603e+00
92,36,5.77734e-13,6.06445e+00,1.32120e-05,3.50364e+00
92,40,5.81133e-13,6.73828e+00,1.18908e-05,3.91584e+00
92,44,5.84531e-13,7.41211e+00,1.08098e-05,4.33261e+00
92,48,5.87930e-13,8.08594e+00,9.90899e-06,4.75396e+00
92,52,5.91328e-13,8.75977e+00,9.14676e-06,5.17990e+00
92,56,5.94727e-13,9.43359e+00,8.49342e-06,5.61041e+00
92,60,5.98125e-13,1.01074e+01,7.92719e-06,6.04550e+00
92,64,6.01523e-13,1.07812e+01,7.43174e-06,6.48517e+00
92,68,6.04922e-13,1.14551e+01,6.99458e-06,6.92943e+00
92,72,6.08320e-13,1.21289e+01,6.60599e-06,7.37826e+00
92,76,6.11719e-13,1.28027e+01,6.25831e-06,7.83167e+00
92,80,6.15117e-13,1.34766e+01,5.94539e-06,8.28967e+00
92,84,6.18516e-13,1.41504e+01,5.66228e-06,8.75224e+00
92,88,6.21914e-13,1.48242e+01,5.40490e-06,9.21939e+00
92,92,6.25313e-13,1.54980e+01,5.16991e-06,9.69112e+00
92,96,6.28711e-13,1.61719e+01,4.95449e-06,1.01674e+01
92,100,6.32109e-13,1.68457e+01,4.75631e-06,1.06483e+01
92,104,6.35508e-13,1.75195e+01,4.57338e-06,1.11338e+01
92,108,6.38906e-13,1.81934e+01,4.40399e-06,1.16239e+01
92,112,6.42305e-13,1.88672e+01,4.24671e-06,1.21185e+01
92,116,6.45703e-13,1.95410e+01,4.10027e-06,1.26177e+01
92,120,6.49102e-13,2.02148e+01,3.96360e-06,1.31215e+01
92,124,6.52500e-13,2.08887e+01,3.83574e-06,1.36299e+01
92,128,6.55898e-13,2.15625e+01,3.71587e-06,1.41428e+01
96,4,5.74336e-13,7.03125e-01,1.13953e-04,4.03830e-01
96,8,5.77734e-13,1.40625e+00,5.69767e-05,8.12439e-01
96,12,5.81133e-13,2.10938e+00,3.79845e-05,1.22583e+00
96,16,5.84531e-13,2.81250e+00,2.84883e-05,1.64399e+00
96,20,5.87930e-13,3.51562e+00,2.27907e-05,2.06694e+00
96,24,5.91328e-13,4.21875e+00,1.89922e-05,2.49467e+00
96,28,5.94727e-13,4.92188e+00,1.62791e-05,2.92717e+00
96,32,5.98125e-13,5.62500e+00,1.42442e-05,3.36445e+00
96,36,6.01523e-13,6.32812e+00,1.26615e-05,3.80652e+00
96,40,6.04922e-13,7.03125e+00,1.13953e-05,4.25336e+00
96,44,6.08320e-13,7.73438e+00,1.03594e-05,4.70498e+00
96,48,6.11719e-13,8.43750e+00,9.49611e-06,5.16138e+00
96,52,6.15117e-13,9.14062e+00,8.76564e-06,5.62256e+00
96,56,6.18516e-13,9.84375e+00,8.13953e-06,6.08851e+00
96,60,6.21914e-13,1.05469e+01,7.59689e-06,6.55925e+00
96,64,6.25312e-13,1.12500e+01,7.12208e-06,7.03477e+00
96,68,6.28711e-13,1.19531e+01,6.70314e-06,7.51506e+00
96,72,6.32109e-13,1.26562e+01,6.33074e-06,8.00013e+00
96,76,6.35508e-13,1.33594e+01,5.99755e-06,8.48999e+00
96,80,6.38906e-13,1.40625e+01,5.69767e-06,8.98462e+00
96,84,6.42305e-13,1.47656e+01,5.42635e-06,9.48403e+00
96,88,6.45703e-13,1.54688e+01,5.17970e-06,9.98822e+00
96,92,6.49102e-13,1.61719e+01,4.95449e-06,1.04972e+01
96,96,6.52500e-13,1.68750e+01,4.74806e-06,1.10109e+01
96,100,6.55898e-13,1.75781e+01,4.55813e-06,1.15295e+01
96,104,6.59297e-13,1.82812e+01,4.38282e-06,1.20528e+01
96,108,6.62695e-13,1.89844e+01,4.22049e-06,1.25809e+01
96,112,6.66094e-13,1.96875e+01,4.06976e-06,1.31137e+01
96,116,6.69492e-13,2.03906e+01,3.92943e-06,1.36514e+01
96,120,6.72891e-13,2.10938e+01,3.79845e-06,1.41938e+01
96,124,6.76289e-13,2.17969e+01,3.67591e-06,1.47410e+01
96,128,6.79687e-13,2.25000e+01,3.56104e-06,1.52930e+01
100,4,5.98125e-13,7.32422e-01,1.09395e-04,4.38080e-01
100,8,6.01523e-13,1.46484e+00,5.46976e-05,8.81138e-01
100,12,6.04922e-13,2.19727e+00,3.64651e-05,1.32917e+00
100,16,6.08320e-13,2.92969e+00,2.73488e-05,1.78219e+00
100,20,6.11719e-13,3.66211e+00,2.18790e-05,2.24018e+00
100,24,6.15117e-13,4.39453e+00,1.82325e-05,2.70315e+00
100,28,6.18516e-13,5.12695e+00,1.56279e-05,3.17110e+00
100,32,6.21914e-13,5.85938e+00,1.36744e-05,3.64403e+00
100,36,6.25312e-13,6.59180e+00,1.21550e-05,4.12193e+00
100,40,6.28711e-13,7.32422e+00,1.09395e-05,4.60482e+00
100,44,6.32109e-13,8.05664e+00,9.94502e-06,5.09268e+00
100,48,6.35508e-13,8.78906e+00,9.11627e-06,5.58552e+00
100,52,6.38906e-13,9.52148e+00,8.41502e-06,6.08334e+00
100,56,6.42305e-13,1.02539e+01,7.81394e-06,6.58613e+00
100,60,6.45703e-13,1.09863e+01,7.29302e-06,7.09391e+00
100,64,6.49102e-13,1.17188e+01,6.83720e-06,7.60666e+00
100,68,6.52500e-13,1.24512e+01,6.43501e-06,8.12439e+00
100,72,6.55898e-13,1.31836e+01,6.07751e-06,8.64710e+00
100,76,6.59297e-13,1.39160e+01,5.75764e-06,9.17479e+00
100,80,6.62695e-13,1.46484e+01,5.46976e-06,9.70745e+00
100,84,6.66094e-13,1.53809e+01,5.20930e-06,1.02451e+01
100,88,6.69492e-13,1.61133e+01,4.97251e-06,1.07877e+01
100,92,6.72891e-13,1.68457e+01,4.75631e-06,1.13353e+01
100,96,6.76289e-13,1.75781e+01,4.55813e-06,1.18879e+01
100,100,6.79687e-13,1.83105e+01,4.37581e-06,1.24454e+01
100,104,6.83086e-13,1.90430e+01,4.20751e-06,1.30080e+01
100,108,6.86484e-13,1.97754e+01,4.05168e-06,1.35755e+01
100,112,6.89883e-13,2.05078e+01,3.90697e-06,1.41480e+01
100,116,6.93281e-13,2.12402e+01,3.77225e-06,1.47255e+01
100,120,6.96680e-13,2.19727e+01,3.64651e-06,1.53079e+01
100,124,7.00078e-13,2.27051e+01,3.52888e-06,1.58953e+01
100,128,7.03477e-13,2.34375e+01,3.41860e-06,1.64877e+01
104,4,6.21914e-13,7.61719e-01,1.05188e-04,4.73724e-01
104,8,6.25313e-13,1.52344e+00,5.25939e-05,9.52625e-01
104,12,6.28711e-13,2.28516e+00,3.50626e-05,1.43670e+00
104,16,6.32109e-13,3.04688e+00,2.62969e-05,1.92596e+00
104,20,6.35508e-13,3.80859e+00,2.10375e-05,2.42039e+00
104,24,6.38906e-13,4.57031e+00,1.75313e-05,2.92000e+00
104,28,6.42305e-13,5.33203e+00,1.50268e-05,3.42479e+00
104,32,6.45703e-13,6.09375e+00,1.31485e-05,3.93475e+00
104,36,6.49102e-13,6.85547e+00,1.16875e-05,4.44990e+00
104,40,6.52500e-13,7.61719e+00,1.05188e-05,4.97021e+00
104,44,6.55898e-13,8.37891e+00,9.56252e-06,5.49571e+00
104,48,6.59297e-13,9.14062e+00,8.76564e-06,6.02639e+00
104,52,6.62695e-13,9.90234e+00,8.09136e-06,6.56224e+00
104,56,6.66094e-13,1.06641e+01,7.51341e-06,7.10327e+00
104,60,6.69492e-13,1.14258e+01,7.01251e-06,7.64947e+00
104,64,6.72891e-13,1.21875e+01,6.57423e-06,8.20085e+00
104,68,6.76289e-13,1.29492e+01,6.18751e-06,8.75742e+00
104,72,6.79687e-13,1.37109e+01,5.84376e-06,9.31915e+00
104,76,6.83086e-13,1.44727e+01,5.53620e-06,9.88607e+00
104,80,6.86484e-13,1.52344e+01,5.25939e-06,1.04582e+01
104,84,6.89883e-13,1.59961e+01,5.00894e-06,1.10354e+01
104,88,6.93281e-13,1.67578e+01,4.78126e-06,1.16179e+01
104,92,6.96680e-13,1.75195e+01,4.57338e-06,1.22055e+01
104,96,7.00078e-13,1.82812e+01,4.38282e-06,1.27983e+01
104,100,7.03477e-13,1.90430e+01,4.20751e-06,1.33963e+01
104,104,7.06875e-13,1.98047e+01,4.04568e-06,1.39994e+01
104,108,7.10273e-13,2.05664e+01,3.89584e-06,1.46078e+01
104,112,7.13672e-13,2.13281e+01,3.75670e-06,1.52213e+01
104,116,7.17070e-13,2.20898e+01,3.62716e-06,1.58400e+01
104,120,7.20469e-13,2.28516e+01,3.50626e-06,1.64638e+01
104,124,7.23867e-13,2.36133e+01,3.39315e-06,1.70929e+01
104,128,7.27266e-13,2.43750e+01,3.28712e-06,1.77271e+01
108,4,6.45703e-13,7.91016e-01,1.01292e-04,5.10761e-01
108,8,6.49102e-13,1.58203e+00,5.06459e-05,1.02690e+00
108,12,6.52500e-13,2.37305e+00,3.37640e-05,1.54841e+00
108,16,6.55898e-13,3.16406e+00,2.53230e-05,2.07530e+00
108,20,6.59297e-13,3.95508e+00,2.02584e-05,2.60757e+00
108,24,6.62695e-13,4.74609e+00,1.68820e-05,3.14521e+00
108,28,6.66094e-13,5.53711e+00,1.44703e-05,3.68823e+00
108,32,6.69492e-13,6.32812e+00,1.26615e-05,4.23663e+00
108,36,6.72891e-13,7.11914e+00,1.12547e-05,4.79040e+00
108,40,6.76289e-13,7.91016e+00,1.01292e-05,5.34955e+00
108,44,6.79687e-13,8.70117e+00,9.20835e-06,5.91408e+00
108,48,6.83086e-13,9.49219e+00,8.44099e-06,6.48398e+00
108,52,6.86484e-13,1.02832e+01,7.79168e-06,7.05926e+00
108,56,6.89883e-13,1.10742e+01,7.23513e-06,7.63991e+00
108,60,6.93281e-13,1.18652e+01,6.75279e-06,8.22594e+00
108,64,6.96680e-13,1.26562e+01,6.33074e-06,8.81735e+00
108,68,7.00078e-13,1.34473e+01,5.95835e-06,9.41414e+00
108,72,7.03477e-13,1.42383e+01,5.62733e-06,1.00163e+01
108,76,7.06875e-13,1.50293e+01,5.33115e-06,1.06238e+01
108,80,7.10273e-13,1.58203e+01,5.06459e-06,1.12367e+01
108,84,7.13672e-13,1.66113e+01,4.82342e-06,1.18550e+01
108,88,7.17070e-13,1.74023e+01,4.60418e-06,1.24787e+01
108,92,7.20469e-13,1.81934e+01,4.40399e-06,1.31077e+01
108,96,7.23867e-13,1.89844e+01,4.22049e-06,1.37422e+01
108,100,7.27266e-13,1.97754e+01,4.05168e-06,1.43820e+01
108,104,7.30664e-13,2.05664e+01,3.89584e-06,1.50271e+01
108,108,7.34063e-13,2.13574e+01,3.75155e-06,1.56777e+01
108,112,7.37461e-13,2.21484e+01,3.61757e-06,1.63336e+01
108,116,7.40859e-13,2.29395e+01,3.49282e-06,1.69949e+01
108,120,7.44258e-13,2.37305e+01,3.37640e-06,1.76616e+01
108,124,7.47656e-13,2.45215e+01,3.26748e-06,1.83336e+01
108,128,7.51055e-13,2.53125e+01,3.16537e-06,1.90111e+01
112,4,6.69492e-13,8.20312e-01,9.76743e-05,5.49193e-01
112,8,6.72891e-13,1.64062e+00,4.88372e-05,1.10396e+00
112,12,6.76289e-13,2.46094e+00,3.25581e-05,1.66431e+00
112,16,6.79687e-13,3.28125e+00,2.44186e-05,2.23022e+00
112,20,6.83086e-13,4.10156e+00,1.95349e-05,2.80172e+00
112,24,6.86484e-13,4.92188e+00,1.62791e-05,3.37879e+00
112,28,6.89883e-13,5.74219e+00,1.39535e-05,3.96144e+00
112,32,6.93281e-13,6.56250e+00,1.22093e-05,4.54966e+00
112,36,6.96680e-13,7.38281e+00,1.08527e-05,5.14346e+00
112,40,7.00078e-13,8.20312e+00,9.76743e-06,5.74283e+00
112,44,7.03477e-13,9.02344e+00,8.87948e-06,6.34778e+00
112,48,7.06875e-13,9.84375e+00,8.13953e-06,6.95830e+00
112,52,7.10273e-13,1.06641e+01,7.51341e-06,7.57440e+00
112,56,7.13672e-13,1.14844e+01,6.97674e-06,8.19608e+00
112,60,7.17070e-13,1.23047e+01,6.51162e-06,8.82333e+00
112,64,7.20469e-13,1.31250e+01,6.10464e-06,9.45615e+00
112,68,7.23867e-13,1.39453e+01,5.74555e-06,1.00946e+01
112,72,7.27266e-13,1.47656e+01,5.42635e-06,1.07385e+01
112,76,7.30664e-13,1.55859e+01,5.14075e-06,1.13881e+01
112,80,7.34063e-13,1.64062e+01,4.88372e-06,1.20432e+01
112,84,7.37461e-13,1.72266e+01,4.65116e-06,1.27039e+01
112,88,7.40859e-13,1.80469e+01,4.43974e-06,1.33702e+01
112,92,7.44258e-13,1.88672e+01,4.24671e-06,1.40421e+01
112,96,7.47656e-13,1.96875e+01,4.06976e-06,1.47195e+01
112,100,7.51055e-13,2.05078e+01,3.90697e-06,1.54025e+01
112,104,7.54453e-13,2.13281e+01,3.75670e-06,1.60911e+01
112,108,7.57852e-13,2.21484e+01,3.61757e-06,1.67852e+01
112,112,7.61250e-13,2.29688e+01,3.48837e-06,1.74850e+01
112,116,7.64648e-13,2.37891e+01,3.36808e-06,1.81903e+01
112,120,7.68047e-13,2.46094e+01,3.25581e-06,1.89012e+01
112,124,7.71445e-13,2.54297e+01,3.15078e-06,1.96176e+01
112,128,7.74844e-13,2.62500e+01,3.05232e-06,2.03396e+01
