ou_row,ou_col,Latency,Power Density,TOPS,Energy_per_Mac
128,128,432768.0,0.026397821429242883,0.7578739617883282,3.483141361256545e-14
128,256,439040.0,0.05378603731326256,1.5157479235766564,3.5484816753926706e-14
128,384,448896.0,0.08216464765205903,2.2736218853649848,3.6138219895287963e-14
128,512,458752.0,0.11153365244563228,3.031495847153313,3.679162303664922e-14
128,640,456960.0,0.1418930516939823,3.789369808941641,3.744502617801048e-14
256,128,250880.0,0.10460089126219474,1.5157479235766564,6.900942408376964e-14
256,256,262144.0,0.21118257143394306,3.031495847153313,6.96628272251309e-14
256,384,264192.0,0.31974504051524494,4.5472437707299695,7.031623036649215e-14
256,512,286720.0,0.43028829850610045,6.062991694306626,7.096963350785341e-14
256,640,291840.0,0.5428123454065095,7.578739617883282,7.162303664921466e-14
384,128,183512.15841541538,0.23460920949885555,2.2736218853649848,1.0318743455497382e-13
384,256,189006.53441587696,0.4721896023620415,4.5472437707299695,1.0384083769633508e-13
384,384,191204.28481606155,0.7127411785895575,6.820865656094953,1.0449424083769633e-13
384,512,197797.53601661537,0.9562639381814044,9.094487541459939,1.0514764397905759e-13
384,640,230763.79201938462,1.2027578811375812,11.368109426824923,1.0580104712041884e-13
512,128,147456.0,0.41642277613922535,3.031495847153313,1.3736544502617802e-13
512,256,161280.0,0.8368071300975579,6.062991694306626,1.3801884816753927e-13
512,384,155520.0,1.2611530618749978,9.094487541459939,1.3867225130890055e-13
512,512,188928.0,1.6894605714715445,12.125983388613252,1.393256544502618e-13
512,640,178560.0,2.1217296588871983,15.157479235766564,1.3997905759162305e-13
640,128,121707.0932068494,0.6500415911833042,3.789369808941641,1.715434554973822e-13
640,256,136025.5747605964,1.3050351546404921,7.578739617883282,1.7219685863874346e-13
640,384,150344.05631434335,1.9649806903715643,11.368109426824923,1.7285026178010474e-13
640,512,147957.64272205226,2.6298781983765203,15.157479235766564,1.73503664921466e-13
640,640,173014.9854411094,3.29972767865536,18.946849044708205,1.7415706806282724e-13
